date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:16:50	34555/34555	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Nov%202023%2022:16:42%20GMT	http://localhost/wordpress/wp-content/themes/unique/fonts/glyphicons-halflings-regular.svg	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/themes/unique/fonts/glyphicons-halflings-regular.50.delayed	(from http://localhost/wordpress/wp-content/themes/unique/css/bootstrap.min.css?ver=3.3.7)
23:16:58	34555/34555	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Nov%202023%2022:16:50%20GMT	http://localhost/wordpress/wp-content/themes/unique/css/owl.video.play.png	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/themes/unique/css/owl.video.play.51.delayed	(from http://localhost/wordpress/wp-content/themes/unique/css/owl.carousel.css?ver=2.0)
23:17:06	34555/34555	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Nov%202023%2022:16:58%20GMT	http://localhost/wordpress/wp-content/themes/unique/css/mCSB_buttons.png	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/themes/unique/css/mCSB_buttons.52.delayed	(from http://localhost/wordpress/wp-content/themes/unique/css/jquery.mCustomScrollbar.min.css?ver=3.1.13)
23:17:08	58680/58680	---M--	200	added ('OK')	text/html	etag:%22e538-60aef394be2c0%22	http://localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.eot?d7yf1v	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.html	(from http://localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/css/pe-icon-7-stroke.css?ver=1.0)
23:17:10	58680/58680	---M--	200	added ('OK')	text/html	etag:%22e538-60aef394be2c0%22	http://localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.eot?	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/fonts/Pe-icon-7-stroked41d.html	(from http://localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/css/pe-icon-7-stroke.css?ver=1.0)
23:17:12	58556/58556	---M--	200	added ('OK')	text/html	etag:%22e4bc-60aef394be2c0%22	http://localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.woff?d7yf1v	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d-2.html	(from http://localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/css/pe-icon-7-stroke.css?ver=1.0)
23:17:14	58480/58480	---M--	200	added ('OK')	text/html	etag:%22e470-60aef394be2c0%22	http://localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.ttf?d7yf1v	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d-3.html	(from http://localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/css/pe-icon-7-stroke.css?ver=1.0)
23:17:16	164020/164020	---M--	200	added ('OK')	image/svg+xml	etag:%22280b4-60aef394be2c0%22	http://localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.svg?d7yf1v	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.svg	(from http://localhost/wordpress/wp-content/themes/unique/css/pe-icon-7-stroke/css/pe-icon-7-stroke.css?ver=1.0)
23:17:18	540/540	---M--	200	added ('OK')	image/svg+xml	etag:%2221c-60aef394be2c0%22	http://localhost/wordpress/wp-content/themes/unique/images/pattern-light.svg	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/themes/unique/images/pattern-light.svg	(from http://localhost/wordpress/wp-content/themes/unique/css/main.css?ver=2.6.2)
23:17:18	56564/56564	---M--	200	added ('OK')	text/html	etag:%22dcf4-5aaa63de0f7c0%22	http://localhost/wordpress/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-includes/fonts/dashicons7d4b.html	(from http://localhost/wordpress/wp-includes/css/dashicons.min.css?ver=6.4.1)
23:17:20	56392/56392	---M--	200	added ('OK')	text/html	etag:%22dc48-5aaa63de0f7c0%22	http://localhost/wordpress/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-includes/fonts/dashicons7d4b-2.html	(from http://localhost/wordpress/wp-includes/css/dashicons.min.css?ver=6.4.1)
23:17:22	15572/15572	---M--	200	added ('OK')	text/html	etag:%223cd4-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/linecons/fonts/linecons.eot	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/linecons/fonts/linecons.html	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/linecons/css/linecons.css?ver=2.7.28)
23:17:24	76038/76038	---M--	200	added ('OK')	text/html	etag:%2212906-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/fonts/entypo.eot	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/fonts/entypo.html	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/css/entypo.css?ver=2.7.28)
23:17:26	76038/76038	---M--	200	added ('OK')	text/html	etag:%2212906-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/fonts/entypo.eot?	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/fonts/entypod41d.html	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/css/entypo.css?ver=2.7.28)
23:17:28	45152/45152	---M--	200	added ('OK')	text/html	etag:%22b060-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/fonts/entypo.woff	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/fonts/entypo-2.html	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/css/entypo.css?ver=2.7.28)
23:17:30	75800/75800	---M--	200	added ('OK')	text/html	etag:%2212818-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/fonts/entypo.ttf	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/fonts/entypo-3.html	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/css/entypo.css?ver=2.7.28)
23:17:32	115454/115454	---M--	200	added ('OK')	image/svg+xml	etag:%221c2fe-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/fonts/entypo.svg	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/fonts/entypo.svg	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/entypo/css/entypo.css?ver=2.7.28)
23:17:34	100204/100204	---M--	200	added ('OK')	text/html	etag:%221876c-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/fonts/typicons.eot	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/fonts/typicons.html	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/css/typcn.css?ver=2.7.28)
23:17:36	100204/100204	---M--	200	added ('OK')	text/html	etag:%221876c-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/fonts/typicons.eot?	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/fonts/typiconsd41d.html	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/css/typcn.css?ver=2.7.28)
23:17:38	59872/59872	---M--	200	added ('OK')	text/html	etag:%22e9e0-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/fonts/typicons.woff	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/fonts/typicons-2.html	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/css/typcn.css?ver=2.7.28)
23:17:40	99920/99920	---M--	200	added ('OK')	text/html	etag:%2218650-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/fonts/typicons.ttf	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/fonts/typicons-3.html	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/css/typcn.css?ver=2.7.28)
23:17:42	186474/186474	---M--	200	added ('OK')	image/svg+xml	etag:%222d86a-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/fonts/typicons.svg	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/fonts/typicons.svg	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/typcn/css/typcn.css?ver=2.7.28)
23:17:44	180680/180680	---M--	200	added ('OK')	text/html	etag:%222c1c8-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/fonts/Unycon.eot?-s8ws3j	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/fonts/Unyconfda5.html	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/unycon.css?ver=2.7.28)
23:17:46	180680/180680	---M--	200	added ('OK')	text/html	etag:%222c1c8-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/fonts/Unycon.eot?	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/fonts/Unycond41d.html	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/unycon.css?ver=2.7.28)
23:17:48	180520/180520	---M--	200	added ('OK')	text/html	etag:%222c128-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/fonts/Unycon.ttf?-s8ws3j	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/fonts/Unyconfda5-2.html	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/unycon.css?ver=2.7.28)
23:17:50	180596/180596	---M--	200	added ('OK')	text/html	etag:%222c174-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/fonts/Unycon.woff?-s8ws3j	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/fonts/Unyconfda5-3.html	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/unycon.css?ver=2.7.28)
23:17:52	355764/355764	---M--	200	added ('OK')	image/svg+xml	etag:%2256db4-60aef94ab9c00%22	http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/fonts/Unycon.svg?-s8ws3j	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/fonts/Unyconfda5.svg	(from http://localhost/wordpress/wp-content/plugins/unyson/framework/static/libs/unycon/unycon.css?ver=2.7.28)
23:21:42	4767617/4767617	---M--	200	added ('OK')	image/png	etag:%2248bf81-60b0c76912240%22	http://localhost/wordpress/wp-content/uploads/2023/11/Enhanced_smile.png	/Users/aslan/websites/cv_aslan/localhost/wordpress/wp-content/uploads/2023/11/Enhanced_smile.png	(from http://localhost/wordpress/)
23:21:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2026%20Nov%202023%2022:21:42%20GMT	http://localhost/wordpress/Shuffle.js%20requires%20Modernizr.	/Users/aslan/websites/cv_aslan/localhost/wordpress/Shuffle.js%20requires%20Modernizr.6b.delayed	(from http://localhost/wordpress/wp-content/themes/unique/js/jquery.shuffle.min.js?ver=3.1.1)
23:21:45	32935/32935	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Nov%202023%2022:21:43%20GMT	http://localhost/wordpress/Shuffle.js%20requires%20Modernizr	/Users/aslan/websites/cv_aslan/localhost/wordpress/Shuffle.js%20requires%20Modernizr	(from http://localhost/wordpress/wp-content/themes/unique/js/jquery.shuffle.min.js?ver=3.1.1)
23:21:47	34555/34555	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Nov%202023%2022:21:45%20GMT	http://localhost/wordpress/cdnjs.cloudflare.com/ajax/libs/jquery-mousewheel/3.1.13/jquery.mousewheel.min.js	/Users/aslan/websites/cv_aslan/localhost/wordpress/cdnjs.cloudflare.com/ajax/libs/jquery-mousewheel/3.1.13/jquery.mousewheel.min.js	(from http://localhost/wordpress/wp-content/themes/unique/js/jquery.mCustomScrollbar.concat.min.js?ver=3.1.13)
23:21:49	15181/15181	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Nov%202023%2022:21:47%20GMT	http://localhost/wordpress/youtube.com/embed/	/Users/aslan/websites/cv_aslan/localhost/wordpress/youtube.com/embed/index.html	(from http://localhost/wordpress/wp-content/themes/unique/js/main.js?ver=2.6.2)
23:21:49	32935/32935	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Nov%202023%2022:21:47%20GMT	http://localhost/wordpress/vimeo.com/video/	/Users/aslan/websites/cv_aslan/localhost/wordpress/vimeo.com/video/index.html	(from http://localhost/wordpress/wp-content/themes/unique/js/main.js?ver=2.6.2)
